Identificador,IdAplicacion,IdSolicitud,IdDecision,ScoreEvaluado,CantidadExcepciones,FechaEvaluacion,IdPolitica,tipoProducto,producto,montoFinanciar,plazo,mensualidad,tasa,region,nivelEndeudamiento,capacidadDescuento,edad,totalIngresos,totalOtrosIngresos,sexo,idOcupacion
3559895,WFPA,454670,RE,729,2,2025-01-27 14:29:24.490,129,1,3,28995.0,108,408.87,7.0,01,82.770625,0.0,35.47,1400.0,0,0,81
3559894,WFPA,454092,RV,548,1,2025-01-27 14:28:07.227,112,1,3,13753.0,84,242.74,8.0,01,34.5875,4.657500000000002,30.35,800.0,0,1,155
3559893,WFPP,454672,AP,629,0,2025-01-27 14:27:52.407,43,0,3,19151.55,131,278.2,9.0,01,45.832494608195546,0.0,42.43,1391.0,0,1,108
3559892,WFPP,454165,RV,826,1,2025-01-27 14:27:47.400,13,0,0,99997.98,206,1164.98,8.25,01,94.34431146639253,24.254172824105922,44.64,6381.17,0,1,0
3559891,WFPP,454672,AP,629,0,2025-01-27 14:27:40.270,43,0,3,12735.61,131,185.0,9.0,01,39.13227893601725,6.700215672178288,42.43,1391.0,0,1,108
3559890,WFPA,454092,RV,548,1,2025-01-27 14:27:29.510,112,1,3,13753.0,84,242.74,8.0,01,34.5875,4.657500000000002,30.35,800.0,0,1,155
3559889,WFPA,454092,RV,548,1,2025-01-27 14:27:23.317,112,1,3,13753.0,84,240.32,8.0,01,34.285,4.960000000000004,30.35,800.0,0,1,155
3559888,WFPA,453988,RV,0,1,2025-01-27 14:27:00.997,100,1,3,18395.0,96,296.93,8.25,02,42.01529411764706,0.06705882352940762,26.28,850.0,0,0,91
3559887,WFPP,454165,RV,826,1,2025-01-27 14:27:00.407,13,0,0,99997.98,206,1164.98,8.25,01,94.34431146639253,24.254172824105922,44.64,6381.17,0,1,0
3559886,WFPP,454165,RV,826,1,2025-01-27 14:26:45.667,13,0,0,99997.98,206,1164.98,8.25,01,94.34431146639253,24.254172824105922,44.64,6381.17,0,1,0
3559885,WFPP,452562,AP,734,0,2025-01-27 14:26:41.080,18,0,2,42553.67,210,468.0,7.25,01,66.59691799515724,14.877694262655034,62.36,1428.94,0,1,113
3559884,WFPA,454092,RV,548,1,2025-01-27 14:26:31.240,112,1,3,13990.0,84,246.82,8.0,01,35.0975,4.147500000000004,30.35,800.0,0,1,155
3559883,WFPP,454672,AP,629,0,2025-01-27 14:26:03.197,43,0,3,12735.61,131,185.0,9.0,01,45.77282530553559,0.059669302659958845,42.43,1391.0,0,1,108
3559882,WFPA,454488,RV,654,1,2025-01-27 14:25:47.053,103,1,0,17099.1,96,270.14,7.25,01,48.95,19.992222222222225,30.03,1800.0,0,0,150
3559881,WFPA,454319,RV,603,1,2025-01-27 14:25:30.443,100,1,3,18695.0,84,321.99,7.5,02,36.85192307692308,4.039423076923079,33.18,1040.0,0,1,137
3559880,WFPP,454672,AP,629,0,2025-01-27 14:25:18.060,43,0,3,12735.61,131,185.0,9.0,01,45.77282530553559,0.059669302659958845,42.43,1391.0,0,1,108
3559879,WFPA,454001,RV,512,1,2025-01-27 14:25:17.203,100,1,3,22495.5,96,355.17,7.75,01,32.22,18.85590909090909,35.02,2200.0,0,0,99
3559878,WFPP,454672,AP,629,0,2025-01-27 14:25:02.447,43,0,3,12735.61,131,185.0,9.0,01,45.77282530553559,0.059669302659958845,42.43,1391.0,0,1,108
3559877,WFPP,454515,AP,620,0,2025-01-27 14:24:26.250,43,0,3,17272.92,131,253.5,9.5,01,47.42209753374461,1.857349383793995,28.28,1397.26,0,0,124
3559876,WFPP,454672,AP,629,0,2025-01-27 14:24:06.970,43,0,3,12735.61,131,185.0,9.0,01,45.77282530553559,0.059669302659958845,42.43,1391.0,0,1,108
3559875,WFPP,454672,RE,629,2,2025-01-27 14:23:44.607,43,0,3,19151.55,131,278.2,9.0,01,52.47304097771387,-6.640546369518333,42.43,1391.0,0,1,108
3559874,WFPP,454165,RV,826,1,2025-01-27 14:23:35.530,13,0,0,99997.98,206,1164.98,8.25,01,100.0,18.393178680398734,44.64,6381.17,0,1,0
3559873,WFPP,454672,RE,629,2,2025-01-27 14:23:13.083,43,0,3,18737.62,131,278.2,9.5,01,52.47304097771387,-6.640546369518333,42.43,1391.0,0,1,108
3559872,WFPP,454672,RV,0,0,2025-01-27 14:22:04.727,43,0,3,18737.62,131,278.2,9.5,01,20.0,0.0,42.43,1391.0,0,1,108
3559871,WFPP,451162,AP,0,0,2025-01-27 14:22:04.490,18,0,2,14043.9,174,167.0,7.25,02,46.35026366916458,0.2946234110835704,65.46,360.3,0,1,113
3559870,WFPA,454279,RV,735,1,2025-01-27 14:21:41.963,103,1,0,22000.0,108,302.16,7.25,01,42.275862068965516,14.161379310344827,32.08,1450.0,0,0,22
3559869,WFPA,454607,RV,584,1,2025-01-27 14:21:24.270,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559868,WFPA,454607,RV,584,1,2025-01-27 14:21:09.617,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559867,WFPA,454670,RV,729,1,2025-01-27 14:21:08.323,129,1,3,28995.0,96,431.01,6.25,01,84.154375,0.0,35.47,1400.0,0,0,81
3559866,WFPP,454165,RV,0,1,2025-01-27 14:20:49.773,13,0,0,99996.61,261,1081.0,8.25,01,16.94046703034083,83.05953296965917,44.64,6381.17,0,1,0
3559865,WFPA,454302,RV,596,0,2025-01-27 14:18:22.377,110,1,1,21600.01,96,343.98,8.0,02,13.628669728313762,27.408851264419056,25.93,4531.33,0,1,20
3559864,WFPA,454302,RV,596,0,2025-01-27 14:18:20.727,110,1,1,21600.01,96,343.98,8.0,02,13.628669728313762,27.408851264419056,25.93,4531.33,0,1,20
3559863,WFPA,454670,RV,0,2,2025-01-27 14:17:28.230,129,1,3,28995.0,96,431.01,6.25,01,30.786428571428573,0.0,35.47,1400.0,0,0,81
3559862,WFPP,454667,RV,486,1,2025-01-27 14:16:38.760,28,0,0,17147.05,132,280.0,12.0,01,35.0,0.0,27.06,800.0,0,0,40
3559861,WFPA,454607,RV,584,1,2025-01-27 14:16:34.110,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559860,WFPP,454667,RV,486,1,2025-01-27 14:16:16.030,28,0,0,17147.05,132,280.0,12.0,01,35.0,0.0,27.06,800.0,0,0,40
3559859,WFPP,449975,AP,654,0,2025-01-27 14:16:15.220,18,0,2,30364.89,257,300.0,7.0,01,100.0,17.556461126005367,58.65,2500.0,0,0,113
3559858,WFPP,454667,RV,486,1,2025-01-27 14:15:50.880,28,0,0,17147.05,132,280.0,12.0,01,41.0,0.0,27.06,800.0,0,0,40
3559857,WFPP,454515,AP,620,0,2025-01-27 14:15:41.957,43,0,3,17272.92,131,253.5,9.5,01,47.42209753374461,1.857349383793995,28.28,1397.26,0,0,124
3559856,WFPA,454302,RV,596,0,2025-01-27 14:15:38.277,110,1,1,21600.01,96,343.98,8.0,02,13.628669728313762,27.408851264419056,25.93,4531.33,0,1,20
3559855,WFPA,454302,RV,596,0,2025-01-27 14:15:33.190,110,1,1,21600.01,96,340.51,8.0,02,13.55209176996599,27.485429222766825,25.93,4531.33,0,1,20
3559854,WFPA,454239,RV,553,1,2025-01-27 14:15:27.387,131,1,0,17010.0,96,269.26,7.25,02,44.28455284552845,0.0,39.52,1125.0,0,0,84
3559853,WFPA,454302,RV,596,0,2025-01-27 14:15:26.217,110,1,1,21600.01,96,341.32,8.0,02,13.569967316439103,27.467553676293715,25.93,4531.33,0,1,20
3559852,WFPP,452849,AP,620,0,2025-01-27 14:15:17.513,43,0,3,18973.3,131,279.42,9.5,01,49.277156721011124,0.002290196527486188,28.28,1397.26,0,0,124
3559851,WFPA,454302,RV,596,0,2025-01-27 14:15:11.413,110,1,1,21600.01,96,344.33,8.0,02,13.636393729876218,27.4011272628566,25.93,4531.33,0,1,20
3559850,WFPP,454667,RV,0,1,2025-01-27 14:14:23.987,28,0,0,17147.05,132,280.0,12.0,01,35.0,0.0,27.06,800.0,0,1,40
3559849,WFPA,454665,RV,669,1,2025-01-27 14:13:55.250,100,1,3,10880.0,84,188.24,7.5,01,43.133333333333326,7.112592592592591,35.62,675.0,0,0,4
3559848,WFPA,454665,RV,669,1,2025-01-27 14:13:53.097,100,1,3,10880.0,84,190.13,7.5,01,43.41333333333333,6.83259259259259,35.62,675.0,0,0,4
3559847,WFPA,454665,RV,669,1,2025-01-27 14:13:48.120,100,1,3,10880.0,84,188.24,7.5,01,43.133333333333326,7.112592592592591,35.62,675.0,0,0,4
3559846,WFPA,454607,RV,584,1,2025-01-27 14:13:45.750,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559845,WFPA,454239,RV,553,1,2025-01-27 14:11:45.967,131,1,0,17010.0,96,269.26,7.25,02,44.28455284552845,0.0,39.52,1125.0,0,0,84
3559844,WFPA,454607,RV,584,1,2025-01-27 14:11:24.483,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559843,WFPA,453574,RV,518,3,2025-01-27 14:11:00.850,100,1,3,17550.0,96,279.7,7.5,01,37.06666666666667,3.9222222222222207,31.96,900.0,0,1,144
3559842,WFPP,452157,AP,629,0,2025-01-27 14:10:40.083,18,0,2,49926.74,209,545.0,7.25,01,56.71117656221237,8.620636769178283,62.53,1412.42,0,1,113
3559841,WFPA,453568,RE,658,1,2025-01-27 14:09:40.303,100,1,3,18990.0,108,272.61,7.25,01,47.81598296311265,13.81192582114377,26.69,737.0,0,0,82
3559840,WFPA,454665,RV,669,1,2025-01-27 14:09:29.803,100,1,3,10880.0,84,190.13,7.5,01,43.41333333333333,6.83259259259259,35.62,675.0,0,0,4
3559839,WFPA,454665,RV,669,1,2025-01-27 14:09:19.820,100,1,3,10880.0,84,188.73,7.5,01,43.205925925925925,7.040000000000003,35.62,675.0,0,0,4
3559838,WFPA,454665,RV,669,1,2025-01-27 14:09:15.293,100,1,3,10880.0,84,188.73,7.5,01,43.205925925925925,7.040000000000003,35.62,675.0,0,0,4
3559837,WFPA,453568,RE,658,1,2025-01-27 14:09:13.733,100,1,3,18990.0,108,272.61,7.25,01,47.81598296311265,13.81192582114377,26.69,737.0,0,0,82
3559836,WFPA,454414,AP,551,0,2025-01-27 14:09:10.723,145,1,0,12000.0,72,240.07,7.75,02,47.24942602955947,24.234915339360025,59.94,2230.08,0,1,80
3559835,WFPP,454114,AP,747,0,2025-01-27 14:09:04.233,43,0,3,16371.58,131,230.0,8.5,02,35.84173913043478,0.0,33.9,1150.0,0,0,126
3559834,WFPA,454665,RV,669,1,2025-01-27 14:09:03.157,100,1,3,10880.0,84,188.73,7.5,01,43.205925925925925,7.040000000000003,35.62,675.0,0,0,4
3559833,WFPP,454655,AP,513,0,2025-01-27 14:08:13.093,18,0,2,26353.94,178,309.2,7.25,01,46.61962487184126,0.005764212502668897,65.07,663.24,0,1,113
3559832,WFPP,454655,AP,513,0,2025-01-27 14:08:08.400,18,0,2,26353.94,178,309.2,7.25,01,46.61962487184126,0.005764212502668897,65.07,663.24,0,1,113
3559831,WFPA,454665,RV,0,2,2025-01-27 14:07:03.843,100,1,3,10880.0,84,188.73,7.5,01,27.96,7.040000000000003,35.62,675.0,0,0,4
3559830,WFPA,454660,AP,671,0,2025-01-27 14:05:33.063,103,1,0,21499.0,96,331.94,7.25,01,39.851578947368424,0.05894736842105175,31.34,950.0,0,0,7
3559829,WFPA,454660,RV,671,1,2025-01-27 14:05:24.467,103,1,0,21499.0,96,334.32,7.25,01,40.102105263157895,-0.19157894736841996,31.34,950.0,0,0,7
3559828,WFPA,454660,AP,671,0,2025-01-27 14:05:18.943,103,1,0,21499.0,96,321.18,7.25,01,38.718947368421055,1.19157894736842,31.34,950.0,0,0,7
3559827,WFPA,454660,AP,671,0,2025-01-27 14:05:14.920,103,1,0,21499.0,96,329.79,7.25,01,39.625263157894736,0.28526315789473244,31.34,950.0,0,0,7
3559826,WFPA,454660,RV,671,1,2025-01-27 14:05:02.937,103,1,0,21599.0,96,335.78,7.25,01,40.2557894736842,-0.3452631578947347,31.34,950.0,0,0,7
3559825,WFPA,454279,RV,735,1,2025-01-27 14:04:19.520,103,1,0,22000.0,108,302.16,7.25,01,42.275862068965516,14.161379310344827,32.08,1450.0,0,0,22
3559824,WFPP,454038,AP,681,0,2025-01-27 14:04:12.533,31,0,0,1246.55,15,110.0,7.5,02,30.26105432529164,18.485812713376582,35.39,1939.06,0,0,80
3559823,WFPA,454660,RV,671,1,2025-01-27 14:04:02.750,103,1,0,21599.0,96,342.03,7.75,01,36.003157894736844,-1.0031578947368374,31.34,950.0,0,0,7
3559822,WFPA,454660,RV,671,1,2025-01-27 14:03:48.630,103,1,0,21599.0,96,342.03,7.75,01,36.003157894736844,-1.0031578947368374,31.34,950.0,0,0,7
3559821,WFPA,454279,RV,735,1,2025-01-27 14:03:04.450,103,1,0,22000.0,108,302.16,7.25,01,42.275862068965516,14.161379310344827,32.08,1450.0,0,0,22
3559820,WFPA,454660,RV,0,1,2025-01-27 14:02:45.463,103,1,0,21599.0,96,342.03,7.75,01,36.003157894736844,-1.0031578947368374,31.34,950.0,0,0,7
3559819,WFPA,454607,RV,584,1,2025-01-27 14:01:04.653,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559818,WFPA,454607,RV,584,1,2025-01-27 14:00:18.663,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559817,WFPP,454114,AP,747,0,2025-01-27 13:59:14.217,43,0,3,16371.58,131,230.0,8.5,02,35.84173913043478,0.0,33.9,1150.0,0,0,126
3559816,WFPA,454414,AP,551,0,2025-01-27 13:58:50.987,145,1,0,12000.0,72,240.26,7.75,02,47.25794590328598,24.22639546563352,59.94,2230.08,0,1,80
3559815,WFPA,454575,RV,617,5,2025-01-27 13:58:45.603,103,1,0,21599.1,108,311.23,7.25,01,60.553249521691065,15.57072683097985,61.74,805.94,0,0,113
3559814,WFPA,454575,RV,617,5,2025-01-27 13:58:40.097,103,1,0,21599.1,108,307.08,7.25,01,60.41588051875831,15.708095833912601,61.74,805.94,0,0,113
3559813,WFPA,454575,RV,617,3,2025-01-27 13:58:19.347,136,1,2,19992.0,108,287.51,7.25,01,59.76809464227788,0.0,61.74,805.94,0,0,113
3559812,WFPA,453988,RV,0,1,2025-01-27 13:57:12.437,100,1,3,18395.0,96,296.93,8.25,02,42.01529411764706,0.06705882352940762,26.28,850.0,0,0,91
3559811,WFPA,454414,AP,551,0,2025-01-27 13:55:52.607,145,1,0,12000.0,72,240.26,7.75,02,47.25794590328598,24.22639546563352,59.94,2230.08,0,1,80
3559810,WFPA,454657,RE,703,2,2025-01-27 13:54:53.620,115,1,0,21356.0,96,327.79,7.0,01,59.806120095338166,13.998052230964397,50.22,1560.76,0,0,150
3559809,WFPA,454657,RE,703,2,2025-01-27 13:54:50.017,115,1,0,21356.0,96,324.48,7.0,01,59.59404392731746,14.210128398985105,50.22,1560.76,0,0,150
3559808,WFPA,454657,RE,703,2,2025-01-27 13:54:47.273,115,1,0,21356.0,96,324.48,7.0,01,59.59404392731746,14.210128398985105,50.22,1560.76,0,0,150
3559807,WFPA,454657,RE,703,2,2025-01-27 13:54:44.447,115,1,0,21356.0,96,324.48,7.0,01,59.59404392731746,14.210128398985105,50.22,1560.76,0,0,150
3559806,WFPP,454166,AP,511,0,2025-01-27 13:54:07.053,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559805,WFPP,453963,RV,622,1,2025-01-27 13:53:38.317,31,0,0,11638.5,122,170.0,7.5,02,33.12877588516544,5.04813012607022,48.73,1888.63,0,0,80
3559804,WFPA,454607,RV,584,1,2025-01-27 13:52:33.043,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559803,WFPA,454657,RE,703,1,2025-01-27 13:50:08.660,103,1,0,21356.0,96,327.79,7.0,01,59.806120095338166,13.998052230964397,50.22,1560.76,0,0,150
3559802,WFPP,454166,AP,511,0,2025-01-27 13:49:58.440,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559801,WFPP,454166,AP,511,0,2025-01-27 13:49:54.197,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559800,WFPP,454166,AP,511,0,2025-01-27 13:49:09.750,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559799,WFPP,454166,AP,511,0,2025-01-27 13:49:01.217,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559798,WFPP,454166,AP,511,0,2025-01-27 13:48:32.997,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559797,WFPP,454166,AP,511,0,2025-01-27 13:48:11.887,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559796,WFPP,453257,RV,499,1,2025-01-27 13:48:07.177,32,0,0,11649.22,141,158.0,8.5,01,34.957233172182974,4.319449609520266,29.75,1075.6,0,1,138
3559795,WFPA,454654,RV,548,1,2025-01-27 13:48:03.183,110,1,1,22852.0,96,366.08,8.0,02,19.229644804839396,20.577436677488773,45.53,4549.33,0,1,20
3559794,WFPP,454166,AP,511,0,2025-01-27 13:47:58.503,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559793,WFPP,454154,AP,473,0,2025-01-27 13:45:34.913,18,0,2,3186.21,79,59.0,7.25,02,100.0,0.46133927349455206,39.19,127.72,0,1,132
3559792,WFPA,454657,RE,703,1,2025-01-27 13:45:26.177,103,1,0,21356.0,96,327.79,7.0,01,59.806120095338166,13.998052230964397,50.22,1560.76,0,0,150
3559791,WFPA,454657,RE,703,1,2025-01-27 13:45:21.980,103,1,0,21356.0,96,324.48,7.0,01,59.59404392731746,14.210128398985105,50.22,1560.76,0,0,150
3559790,WFPA,454607,AP,584,0,2025-01-27 13:45:21.247,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559789,WFPA,454607,RV,584,1,2025-01-27 13:45:12.823,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559788,WFPA,454657,RE,703,1,2025-01-27 13:43:30.623,103,1,0,20695.0,96,317.81,7.0,01,59.16668802378329,14.637484302519283,50.22,1560.76,0,0,150
3559787,WFPA,454657,RE,703,1,2025-01-27 13:43:26.927,103,1,0,20695.0,96,314.61,7.0,01,58.96165970424665,14.84251262205592,50.22,1560.76,0,0,150
3559786,WFPA,454657,RE,703,1,2025-01-27 13:43:11.823,103,1,0,21695.0,96,329.54,7.0,01,59.91824495758477,13.885927368717802,50.22,1560.76,0,0,150
3559785,WFPA,454657,RE,703,2,2025-01-27 13:43:00.170,103,1,0,21695.0,108,304.18,7.0,01,58.293395525256926,15.51077680104564,50.22,1560.76,0,0,150
3559784,WFPA,454657,RE,703,2,2025-01-27 13:42:31.463,103,1,0,21695.0,108,304.18,7.0,01,58.293395525256926,15.51077680104564,50.22,1560.76,0,0,150
3559783,WFPA,454607,RV,584,1,2025-01-27 13:40:24.553,103,1,0,13399.0,96,223.45,8.0,01,52.631460674157296,9.893258426966291,48.12,890.0,0,0,164
3559782,WFPA,454607,RV,584,1,2025-01-27 13:40:05.083,103,1,0,13399.0,96,214.84,8.0,01,51.66404494382022,10.860674157303368,48.12,890.0,0,0,164
3559781,WFPP,454655,AP,513,0,2025-01-27 13:39:44.600,18,0,2,26353.94,178,309.2,7.25,01,46.61962487184126,0.005764212502668897,65.07,663.24,0,1,113
3559780,WFPP,454655,AP,513,0,2025-01-27 13:39:20.107,18,0,2,26353.94,178,309.2,7.25,01,46.61962487184126,0.005764212502668897,65.07,663.24,0,1,113
3559779,WFPP,454655,AP,513,0,2025-01-27 13:39:03.383,18,0,2,26353.94,178,309.2,7.25,01,46.61962487184126,0.005764212502668897,65.07,663.24,0,1,113
3559778,WFPA,454607,RV,584,1,2025-01-27 13:39:01.760,103,1,0,13399.0,96,223.45,8.0,01,52.631460674157296,9.893258426966291,48.12,890.0,0,0,164
3559777,WFPA,454656,RE,636,1,2025-01-27 13:38:39.780,100,1,3,20000.0,105,296.95,7.5,01,45.71636363636364,8.004545454545454,46.47,1100.0,0,0,154
3559776,WFPA,454607,RV,584,1,2025-01-27 13:38:12.680,103,1,0,13399.0,96,219.39,7.5,01,52.1752808988764,10.349438202247192,48.12,890.0,0,0,164
3559775,WFPA,453589,RE,617,2,2025-01-27 13:36:59.107,129,1,3,23596.0,108,338.14,7.25,01,100.0,0.0,45.2,3000.0,0,1,78
3559774,WFPP,452676,AP,657,0,2025-01-27 13:35:53.413,28,0,0,9994.96,132,166.0,12.0,01,19.451149492629657,15.548850507370343,37.53,853.42,0,1,127
3559773,WFPA,453589,RE,617,2,2025-01-27 13:35:45.643,129,1,3,23596.0,108,334.68,7.0,01,100.0,0.0,45.2,3000.0,0,1,78
3559772,WFPA,453589,RE,617,2,2025-01-27 13:35:41.853,129,1,3,23596.0,108,331.3,7.0,01,100.0,0.0,45.2,3000.0,0,1,78
3559771,WFPP,454350,RE,613,1,2025-01-27 13:35:40.167,18,0,2,10661.69,271,107.0,7.25,02,100.0,-60.47176955839245,57.35,229.68,0,0,113
3559770,WFPP,454350,RE,613,1,2025-01-27 13:35:36.797,18,0,2,10661.69,271,107.0,7.25,02,100.0,-60.47176955839245,57.35,229.68,0,0,113
3559769,WFPP,452676,AP,657,0,2025-01-27 13:35:06.017,28,0,0,9871.23,133,166.0,12.0,01,19.451149492629657,15.548850507370343,37.53,853.42,0,1,127
3559768,WFPP,453638,AP,581,0,2025-01-27 13:34:43.180,16,0,2,48970.33,276,481.0,7.25,01,61.63390207715134,26.084120253617712,57.13,2156.8,0,1,113
3559767,WFPP,454166,AP,511,0,2025-01-27 13:34:35.533,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559766,WFPP,454350,RE,613,1,2025-01-27 13:34:18.873,18,0,2,10661.69,271,107.0,7.25,02,100.0,-60.47176955839245,57.35,229.68,0,0,113
3559765,WFPP,452676,AP,657,0,2025-01-27 13:34:14.333,28,0,0,9871.23,133,166.0,12.0,01,19.451149492629657,15.548850507370343,37.53,853.42,0,1,127
3559764,WFPP,452676,AP,657,0,2025-01-27 13:34:09.653,28,0,0,9871.23,133,166.0,12.0,01,19.451149492629657,15.548850507370343,37.53,853.42,0,1,127
3559763,WFPP,454166,AP,511,0,2025-01-27 13:33:34.550,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559762,WFPA,454657,RV,0,2,2025-01-27 13:33:30.963,103,1,0,21695.0,108,304.18,7.0,01,19.489223198954356,15.51077680104564,50.22,1560.76,0,0,150
3559761,WFPP,454166,AP,511,0,2025-01-27 13:33:03.787,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559760,WFPP,454166,AP,511,0,2025-01-27 13:32:17.577,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559759,WFPA,454656,RE,0,2,2025-01-27 13:32:00.447,100,1,3,20000.0,105,296.95,7.5,01,26.995454545454546,8.004545454545454,46.47,1100.0,0,0,154
3559758,WFPP,454655,AP,0,0,2025-01-27 13:31:24.317,18,0,2,26353.94,178,309.2,7.25,01,46.61962487184126,0.005764212502668897,65.07,663.24,0,1,113
3559757,WFPP,454166,AP,511,0,2025-01-27 13:30:50.917,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559756,WFPP,454166,AP,511,0,2025-01-27 13:30:29.153,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559755,WFPA,454654,RV,548,1,2025-01-27 13:30:08.793,110,1,1,22852.0,96,366.08,8.0,02,19.229644804839396,20.577436677488773,45.53,4549.33,0,1,20
3559754,WFPP,454166,AP,511,0,2025-01-27 13:29:29.090,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559753,WFPA,454654,RV,0,0,2025-01-27 13:29:09.323,110,1,1,22852.0,96,366.08,8.0,02,8.046899213730374,26.953100786269626,45.53,4549.33,0,1,20
3559752,WFPA,454489,RV,684,1,2025-01-27 13:27:56.610,145,1,0,24295.5,96,379.12,7.5,01,36.501651700553666,26.18038431117108,53.87,4298.6,0,0,84
3559751,WFPP,454166,AP,511,0,2025-01-27 13:27:47.357,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559750,WFPA,453223,RV,586,3,2025-01-27 13:27:27.200,108,1,2,10199.0,105,142.17,7.0,01,59.649668081912225,26.662757148553872,57.9,585.24,0,0,113
3559749,WFPA,453223,RV,586,3,2025-01-27 13:27:07.793,108,1,2,10199.0,97,157.52,8.25,01,60.54983462738383,25.762590603082266,57.9,585.24,0,0,113
3559747,WFPP,454166,AP,511,0,2025-01-27 13:27:00.523,44,0,3,27567.65,92,520.0,11.0,01,46.65384615384615,0.0,31.61,2600.0,0,0,99
3559748,WFPP,452676,AP,657,0,2025-01-27 13:27:00.523,28,0,0,9871.23,133,166.0,12.0,01,19.451149492629657,15.548850507370343,37.53,853.42,0,1,127
3559746,WFPP,454166,RE,511,1,2025-01-27 13:26:51.973,44,0,3,27569.84,92,520.04,11.0,01,46.65538461538461,-0.001538461538459046,31.61,2600.0,0,0,99
3559745,WFPA,453589,RE,617,2,2025-01-27 13:26:43.940,129,1,3,28396.0,108,401.75,7.0,01,100.0,0.0,45.2,3000.0,0,1,78
3559744,WFPP,452676,AP,657,0,2025-01-27 13:26:37.093,28,0,0,9871.23,133,166.0,12.0,01,19.451149492629657,15.548850507370343,37.53,853.42,0,1,127
3559743,WFPA,454415,RE,601,2,2025-01-27 13:26:18.747,112,1,3,15117.17,90,251.36,7.75,01,51.35499999999999,9.863999999999997,29.8,1000.0,0,0,155
3559742,WFPP,454338,AP,637,0,2025-01-27 13:26:16.653,28,0,0,1122.36,16,87.6,11.0,02,42.67755102040816,0.004081632653054612,60.35,980.0,0,1,46
3559741,WFPA,454415,RE,601,2,2025-01-27 13:25:58.683,112,1,3,15117.17,90,251.36,7.75,01,69.626,9.863999999999997,29.8,1000.0,0,0,155
3559740,WFPP,454338,AP,637,0,2025-01-27 13:25:19.463,28,0,0,1109.23,17,87.6,11.0,02,42.67755102040816,0.004081632653054612,60.35,980.0,0,1,46
3559739,WFPP,452676,AP,657,0,2025-01-27 13:25:16.203,28,0,0,9871.23,133,166.0,12.0,01,19.460726846424386,15.539273153575618,37.53,853.0,0,1,127
3559738,WFPP,454166,AP,511,0,2025-01-27 13:24:26.890,44,0,3,27569.07,92,503.36,10.0,01,46.01384615384616,0.639999999999997,31.61,2600.0,0,0,99
3559737,WFPP,454166,AP,511,0,2025-01-27 13:24:23.910,44,0,3,27569.07,92,503.36,10.0,01,46.01384615384616,0.639999999999997,31.61,2600.0,0,0,99
3559736,WFPP,454338,RV,637,1,2025-01-27 13:24:22.053,28,0,0,1181.61,18,87.6,11.0,02,42.67755102040816,0.004081632653054612,60.35,980.0,0,1,46
